#separator:tab
#html:true
#notetype:Cloze
#columns:Text	Back Extra	Tags
# Topic 11 — Everyday Life at Home / Family: Kanji & Vocabulary cloze cards
# Each item has 2 cards: no-hint recall, then meaning-hint recall. Back Extra includes
# the full sentence's hiragana reading plus the English translation.
準{{c1::備::prepare/equip}}して、出かけるよ。	<div class="meaning-line">び — prepare/equip (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">じゅんびして、でかけるよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Get ready, we're heading out.</div></div>	kanji::topic11 kanji::topic11-s04
{{c1::鍵::key/lock}}を閉めた？	<div class="meaning-line">かぎ — key/lock (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かぎをしめた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you lock the door?</div></div>	kanji::topic11 kanji::topic11-s04
鍵を{{c1::閉::close}}めた？	<div class="meaning-line">し(める) — close (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かぎをしめた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you lock the door?</div></div>	kanji::topic11 kanji::topic11-s04
水筒を{{c1::持::carry/hold}}っていこう。	<div class="meaning-line">も(つ) — carry/hold (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">すいとうをもっていこう。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's take the water bottle.</div></div>	kanji::topic11 kanji::topic11-s04
{{c1::公::public}}園に行こう！	<div class="meaning-line">こう — public (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こうえんにいこう！</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's go to the park!</div></div>	kanji::topic11 kanji::topic11-s04
帰りにスーパーで{{c1::買::buy}}い物しよう。	<div class="meaning-line">か(う) — buy (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かえりにスーパーでかいものしよう。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's do shopping at the supermarket on the way back.</div></div>	kanji::topic11 kanji::topic11-s04
{{c1::行::go}}ってきます！	<div class="meaning-line">い(く) — go (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">いってきます！</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'm off (I'll be back)!</div></div>	kanji::topic11 kanji::topic11-s05
何時に{{c1::帰::return/go home}}る？	<div class="meaning-line">かえ(る) — return/go home (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なんじにかえる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What time will you be home?</div></div>	kanji::topic11 kanji::topic11-s05
すぐ{{c1::戻::come back}}るね。	<div class="meaning-line">もど(る) — come back (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">すぐもどるね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'll be right back.</div></div>	kanji::topic11 kanji::topic11-s05
何{{c1::時::time/hour}}に帰る？	<div class="meaning-line">じ、とき — time/hour (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なんじにかえる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What time will you be home?</div></div>	kanji::topic11 kanji::topic11-s05
六時{{c1::頃::around}}、帰るよ。	<div class="meaning-line">ころ — around (time) (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ろくじごろ、かえるよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'll be back around six.</div></div>	kanji::topic11 kanji::topic11-s05
今日はちょっと{{c1::遅::late}}くなるかも。	<div class="meaning-line">おそ(い) — late (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはちょっとおそくなるかも。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I might be a bit late today.</div></div>	kanji::topic11 kanji::topic11-s05
{{c1::玄::entrance}}関で靴を脱いでね。	<div class="meaning-line">げん — entrance (compound) (N2)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">げんかんでくつをぬいでね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Take your shoes off at the entrance.</div></div>	kanji::topic11 kanji::topic11-s05
玄{{c1::関::related/gate}}で靴を脱いでね。	<div class="meaning-line">かん — related/gate (compound) (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">げんかんでくつをぬいでね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Take your shoes off at the entrance.</div></div>	kanji::topic11 kanji::topic11-s05
ちょっと{{c1::待::wait}}って。	<div class="meaning-line">ま(つ) — wait (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちょっとまって。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Wait a second.</div></div>	kanji::topic11 kanji::topic11-s06
電気を{{c1::消::turn off/erase}}してくれる？	<div class="meaning-line">け(す) — turn off/erase (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">でんきをけしてくれる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Can you turn off the light?</div></div>	kanji::topic11 kanji::topic11-s06 kanji::topic11-s08
{{c1::急::hurry}}いで、遅れちゃうよ。	<div class="meaning-line">いそ(ぐ) — hurry (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">いそいで、おくれちゃうよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Hurry up, we'll be late.</div></div>	kanji::topic11 kanji::topic11-s06
電{{c1::気::care/spirit}}を消してくれる？	<div class="meaning-line">き — care/spirit (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">でんきをけしてくれる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Can you turn off the light?</div></div>	kanji::topic11 kanji::topic11-s06 kanji::topic11-s07 kanji::topic11-s13
タオル、{{c1::渡::hand over}}してくれる？	<div class="meaning-line">わた(す) — hand over (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">タオル、わたしてくれる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Can you hand me the towel?</div></div>	kanji::topic11 kanji::topic11-s06
{{c1::静::quiet}}かにして、赤ちゃんが寝てるよ。	<div class="meaning-line">しず(か) — quiet (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">しずかにして、あかちゃんがねてるよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Be quiet, the baby is sleeping.</div></div>	kanji::topic11 kanji::topic11-s06
それ、熱いから{{c1::触::touch}}らないで。	<div class="meaning-line">さわ(る) — touch (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">それ、あついからさわらないで。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">That's hot, so don't touch it.</div></div>	kanji::topic11 kanji::topic11-s06
{{c1::危::dangerous}}ない！離れて！	<div class="meaning-line">あぶ(ない) — dangerous (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">あぶない！はなれて！</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Careful! Step back!</div></div>	kanji::topic11 kanji::topic11-s06
ただいま、{{c1::疲::get tired}}れた〜。	<div class="meaning-line">つか(れる) — get tired (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ただいま、つかれた〜。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">I'm home, so tired...</div></div>	kanji::topic11 kanji::topic11-s07
大丈夫？なんか{{c1::元::origin/vitality}}気ないね。	<div class="meaning-line">げん — origin/vitality (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">だいじょうぶ？なんかげんきないね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Are you okay? You seem a bit down.</div></div>	kanji::topic11 kanji::topic11-s07
お疲れ様。{{c1::今::now}}日はどうだった？	<div class="meaning-line">いま — now (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おつかれさま。きょうはどうだった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Good work today. How was today?</div></div>	kanji::topic11 kanji::topic11-s07 kanji::topic11-s10
お疲れ様。今{{c1::日::day}}はどうだった？	<div class="meaning-line">ひ、にち — day (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おつかれさま。きょうはどうだった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Good work today. How was today?</div></div>	kanji::topic11 kanji::topic11-s07
{{c1::楽::fun/enjoyable}}しかったよ、でもちょっと疲れた。	<div class="meaning-line">たの(しい) — fun/enjoyable (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">たのしかったよ、でもちょっとつかれた。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It was fun, but a bit tiring.</div></div>	kanji::topic11 kanji::topic11-s07 kanji::topic11-s10
{{c1::大::big}}丈夫？顔色悪いよ。	<div class="meaning-line">だい、たい — big (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">だいじょうぶ？かおいろわるいよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Are you okay? You look pale.</div></div>	kanji::topic11 kanji::topic11-s07
ううん、別に。ちょっと大{{c1::変::strange/change}}な日だっただけ。	<div class="meaning-line">へん — strange/change (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ううん、べつに。ちょっとたいへんなひだっただけ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">No, not really. Just a tough day.</div></div>	kanji::topic11 kanji::topic11-s07
そろそろお{{c1::風::bath}}呂に入ろうか。	<div class="meaning-line">ふろ — bath (compound 風呂) (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">そろそろおふろにはいろうか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Shall we take a bath soon?</div></div>	kanji::topic11 kanji::topic11-s08
そろそろお風{{c1::呂::bath}}に入ろうか。	<div class="meaning-line">ろ — bath (compound) (beyond N1)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">そろそろおふろにはいろうか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Shall we take a bath soon?</div></div>	kanji::topic11 kanji::topic11-s08
お風呂から出たら、{{c1::歯::tooth}}を磨こう。	<div class="meaning-line">は — tooth (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おふろからでたら、はをみがこう。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Once you're out of the bath, let's brush teeth.</div></div>	kanji::topic11 kanji::topic11-s08
お風呂から出たら、歯を{{c1::磨::polish/brush}}こう。	<div class="meaning-line">みが(く) — polish/brush (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おふろからでたら、はをみがこう。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Once you're out of the bath, let's brush teeth.</div></div>	kanji::topic11 kanji::topic11-s08
おもちゃを片付けてから{{c1::寝::sleep}}ようね。	<div class="meaning-line">ね(る) — sleep (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">おもちゃをかたづけてからねようね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's tidy the toys before bed.</div></div>	kanji::topic11 kanji::topic11-s08
{{c1::夜::night}}はもう暗いね。	<div class="meaning-line">よる — night (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">よるはもうくらいね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It's already dark at night.</div></div>	kanji::topic11 kanji::topic11-s08
{{c1::布::cloth}}団に入って。	<div class="meaning-line">ふ — cloth (compound 布団) (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ふとんにはいって。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Get into bed.</div></div>	kanji::topic11 kanji::topic11-s08
今日は{{c1::休::rest/day off}}みの日だよ。	<div class="meaning-line">やす(み) — rest/day off (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはやすみのひだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Today is a day off.</div></div>	kanji::topic11 kanji::topic11-s09
今度の{{c1::週::week}}末、何する？	<div class="meaning-line">しゅう — week (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こんどのしゅうまつ、なにする？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What should we do this coming weekend?</div></div>	kanji::topic11 kanji::topic11-s09
今度の週{{c1::末::end}}、何する？	<div class="meaning-line">まつ — end (compound 週末) (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こんどのしゅうまつ、なにする？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What should we do this coming weekend?</div></div>	kanji::topic11 kanji::topic11-s09
特に{{c1::予::beforehand}}定ないから、決めようか。	<div class="meaning-line">よ — beforehand (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">とくによていないから、きめようか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">We don't have plans yet, so let's decide.</div></div>	kanji::topic11 kanji::topic11-s09
特に予{{c1::定::fixed/decided}}ないから、決めようか。	<div class="meaning-line">てい — fixed/decided (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">とくによていないから、きめようか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">We don't have plans yet, so let's decide.</div></div>	kanji::topic11 kanji::topic11-s09
公園に{{c1::遊::play}}びに行かない？	<div class="meaning-line">あそ(ぶ) — play (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こうえんにあそびにいかない？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Want to go play at the park?</div></div>	kanji::topic11 kanji::topic11-s09
家事を半{{c1::分::divide}}に分けようね。	<div class="meaning-line">わ(ける) — divide (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かじをはんぶんにわけようね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's split the chores in half.</div></div>	kanji::topic11 kanji::topic11-s09
特に予定ないから、{{c1::決::decide}}めようか。	<div class="meaning-line">き(める) — decide (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">とくによていないから、きめようか。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">We don't have plans yet, so let's decide.</div></div>	kanji::topic11 kanji::topic11-s09
今日は幼稚{{c1::園::garden/institution}}で何した？	<div class="meaning-line">えん — garden/institution (compound) (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはようちえんでなにした？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What did you do at kindergarten today?</div></div>	kanji::topic11 kanji::topic11-s10
{{c1::友::friend}}達とケンカした？	<div class="meaning-line">とも — friend (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ともだちとケンカした？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you fight with a friend?</div></div>	kanji::topic11 kanji::topic11-s10
{{c1::先::before/teacher}}生に褒められた？	<div class="meaning-line">せん — before/teacher (compound) (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">せんせいにほめられた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did the teacher praise you?</div></div>	kanji::topic11 kanji::topic11-s10
先{{c1::生::life/birth}}に褒められた？	<div class="meaning-line">せい — life/birth (compound) (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">せんせいにほめられた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did the teacher praise you?</div></div>	kanji::topic11 kanji::topic11-s10
今日は幼稚園で{{c1::何::what}}した？	<div class="meaning-line">なに、なん — what (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはようちえんでなにした？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">What did you do at kindergarten today?</div></div>	kanji::topic11 kanji::topic11-s10
それは{{c1::悪::bad}}いことだよ。	<div class="meaning-line">わる(い) — bad (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">それはわるいことだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">That's a bad thing.</div></div>	kanji::topic11 kanji::topic11-s11
{{c1::良::good}}い子だね。	<div class="meaning-line">よ(い) — good (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">よいこだね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">You're a good kid.</div></div>	kanji::topic11 kanji::topic11-s11
それは{{c1::駄::(compound だめ) no good}}目だよ。	<div class="meaning-line">だ — (compound だめ) no good (beyond N1)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">それはだめだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">That's not okay.</div></div>	kanji::topic11 kanji::topic11-s11
{{c1::目::eye /}}を見て話してね。	<div class="meaning-line">め、だめ — eye / (compound) no good (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">めをみてはなしてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Look at me (my eyes) and talk.</div></div>	kanji::topic11 kanji::topic11-s11
ちゃんと{{c1::謝::apologize}}ろうね。	<div class="meaning-line">あやま(る) — apologize (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちゃんとあやまろうね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Let's properly apologize.</div></div>	kanji::topic11 kanji::topic11-s11
ちゃんと{{c1::理::reason}}由を言ってね。	<div class="meaning-line">り — reason (compound) (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">ちゃんとりゆうをいってね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Properly tell me the reason.</div></div>	kanji::topic11 kanji::topic11-s11 kanji::topic11-s13
理{{c1::由::reason}}を教えて。	<div class="meaning-line">ゆう、ゆ — reason (compound 理由) (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">りゆうをおしえて。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Tell me the reason.</div></div>	kanji::topic11 kanji::topic11-s11 kanji::topic11-s13
{{c1::泣::cry}}かないで、大丈夫だよ。	<div class="meaning-line">な(く) — cry (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なかないで、だいじょうぶだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Don't cry, it's okay.</div></div>	kanji::topic11 kanji::topic11-s11
今日はどの{{c1::絵::picture}}本を読む？	<div class="meaning-line">え — picture (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはどのえほんをよむ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Which picture book shall we read today?</div></div>	kanji::topic11 kanji::topic11-s12
今日はどの絵{{c1::本::book}}を読む？	<div class="meaning-line">ほん — book (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはどのえほんをよむ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Which picture book shall we read today?</div></div>	kanji::topic11 kanji::topic11-s12
今日はどの絵本を{{c1::読::read}}む？	<div class="meaning-line">よ(む) — read (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">きょうはどのえほんをよむ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Which picture book shall we read today?</div></div>	kanji::topic11 kanji::topic11-s12
楽しいお{{c1::話::story/talk}}だったね。	<div class="meaning-line">はなし — story/talk (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">たのしいおはなしだったね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">That was a fun story.</div></div>	kanji::topic11 kanji::topic11-s12
絵を見ながら{{c1::聞::listen}}いてね。	<div class="meaning-line">き(く) — listen (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">えをみながらきいてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Listen while looking at the pictures.</div></div>	kanji::topic11 kanji::topic11-s12
これは{{c1::昔::old times}}からある絵本だよ。	<div class="meaning-line">むかし — old times (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">これはむかしからあるえほんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">This is a picture book that's been around for a long time.</div></div>	kanji::topic11 kanji::topic11-s12
絵を{{c1::見::show}}ながら聞いてね。	<div class="meaning-line">み(せる) — show (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">えをみながらきいてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Listen while looking at the pictures.</div></div>	kanji::topic11 kanji::topic11-s12
この絵本は32{{c1::頁::page}}あります。	<div class="meaning-line">ページ — page (usually written ページ) (beyond N1)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">このえほんは32ページあります。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">This picture book has 32 pages.</div></div>	kanji::topic11 kanji::topic11-s12
冷蔵庫は電気で{{c1::動::move}}くから、中が冷たくなるんだよ。	<div class="meaning-line">うご(く) — move (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">れいぞうこはでんきでうごくから、なかがつめたくなるんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">The fridge runs on electricity, so the inside gets cold.</div></div>	kanji::topic11 kanji::topic11-s13
なぜお{{c1::水::water}}は冷たいの？	<div class="meaning-line">みず — water (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">なぜおみずはつめたいの？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Why is the water cold?</div></div>	kanji::topic11 kanji::topic11-s13
冷蔵庫は{{c1::電::electric}}気で動くから、中が冷たくなるんだよ。	<div class="meaning-line">でん — electric (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">れいぞうこはでんきでうごくから、なかがつめたくなるんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">The fridge runs on electricity, so the inside gets cold.</div></div>	kanji::topic11 kanji::topic11-s13
このスプーンを{{c1::使::use}}ってね。	<div class="meaning-line">つか(う) — use (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">このスプーンをつかってね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Use this spoon.</div></div>	kanji::topic11 kanji::topic11-s13
このボタンを{{c1::押::push}}すから、電気がつくんだよ。	<div class="meaning-line">お(す) — push (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">このボタンをおすから、でんきがつくんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Because you push this button, the light turns on.</div></div>	kanji::topic11 kanji::topic11-s13
今月の電気代、{{c1::払::pay}}った？	<div class="meaning-line">はら(う) — pay (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こんげつのでんきだい、はらった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you pay this month's electricity bill?</div></div>	kanji::topic11 kanji::topic11-s14
家賃の{{c1::支::support/pay}}払い期限はいつだっけ？	<div class="meaning-line">し — support/pay (compound) (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">やちんのしはらいきげんはいつだっけ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">When is the rent due date again?</div></div>	kanji::topic11 kanji::topic11-s14
今月の電気{{c1::代::fee/charge}}、払った？	<div class="meaning-line">だい — fee/charge (compound) (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">こんげつのでんきだい、はらった？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you pay this month's electricity bill?</div></div>	kanji::topic11 kanji::topic11-s14
家{{c1::賃::fare/rent}}の支払い期限はいつだっけ？	<div class="meaning-line">ちん — fare/rent (compound) (N2)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">やちんのしはらいきげんはいつだっけ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">When is the rent due date again?</div></div>	kanji::topic11 kanji::topic11-s14
家賃の支払い{{c1::期::period}}限はいつだっけ？	<div class="meaning-line">き — period (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">やちんのしはらいきげんはいつだっけ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">When is the rent due date again?</div></div>	kanji::topic11 kanji::topic11-s14
家賃の支払い期{{c1::限::limit}}はいつだっけ？	<div class="meaning-line">げん — limit (N2)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">やちんのしはらいきげんはいつだっけ？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">When is the rent due date again?</div></div>	kanji::topic11 kanji::topic11-s14
水道代とガス代はもう引き{{c1::落::drop/fall}}としになってるよ。	<div class="meaning-line">お(とす)、お(ちる) — drop/fall (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">すいどうだいとガスだいはもうひきおとしになってるよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">The water and gas bills are already set to auto-debit.</div></div>	kanji::topic11 kanji::topic11-s14
水道代とガス代はもう{{c1::引::pull/deduct}}き落としになってるよ。	<div class="meaning-line">ひ(く) — pull/deduct (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">すいどうだいとガスだいはもうひきおとしになってるよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">The water and gas bills are already set to auto-debit.</div></div>	kanji::topic11 kanji::topic11-s14
もう{{c1::起きる::to wake up / get up}}時間だよ。	<div class="meaning-line">おきる — to wake up / get up (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">もうおきるじかんだよ。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">It's already time to get up.</div></div>	vocabulary::topic11 vocabulary::topic11-s01
朝、パパを{{c1::起こして::to wake someone up}}くれる？	<div class="meaning-line">おこす — to wake someone up (N4)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">あさ、パパをおこしてくれる？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Can you wake Dad up in the morning?</div></div>	vocabulary::topic11 vocabulary::topic11-s01
{{c1::よく眠れた::slept well}}？	<div class="meaning-line">よくねむれた — slept well (N3)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">よくねむれた？</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Did you sleep well?</div></div>	vocabulary::topic11 vocabulary::topic11-s01
{{c1::顔を洗って::to wash one's face}}、歯を磨いてね。	<div class="meaning-line">かおをあらう — to wash one's face (N5)</div><div class="reading-block"><div class="label">Sentence reading:</div><div class="reading-text">かおをあらって、はをみがいてね。</div></div><div class="translation-block"><div class="label">Translation:</div><div class="translation-text">Wash your face and brush your teeth.</div></div>	vocabulary::topic11 vocabulary::topic11-s01
